hidden unit size, accuracy
146,0.9603999853134155
670,0.9616000056266785
936,0.9574999809265137
82,0.9595999717712402
581,0.9616000056266785
528,0.9602000117301941
740,0.9635999798774719
687,0.9664000272750854
467,0.9653000235557556
371,0.955299973487854
