hidden unit size, accuracy
154,0.9550999999046326
470,0.9664000272750854
485,0.9643999934196472
521,0.9646000266075134
582,0.9634000062942505
67,0.960099995136261
923,0.961899995803833
268,0.9587000012397766
539,0.9645000100135803
388,0.9681000113487244
