hidden unit size, accuracy
829,0.9632999897003174
754,0.9585999846458435
315,0.96670001745224
268,0.9675999879837036
28,0.9453999996185303
336,0.9598000049591064
415,0.9678999781608582
80,0.9577999711036682
679,0.9638000130653381
672,0.9648000001907349
