hidden unit size, accuracy
211,0.9606999754905701
74,0.958299994468689
319,0.9603999853134155
371,0.9639999866485596
585,0.958899974822998
748,0.9596999883651733
742,0.9596999883651733
914,0.9620000123977661
989,0.9671000242233276
945,0.95169997215271
