hidden unit size, accuracy
360,0.9659000039100647
501,0.9628000259399414
436,0.9695000052452087
413,0.9559999704360962
93,0.965399980545044
919,0.9617999792098999
959,0.9659000039100647
545,0.9623000025749207
982,0.9546999931335449
213,0.9629999995231628
