hidden unit size, accuracy
244,0.9656000137329102
11,0.9014000296592712
813,0.9591000080108643
997,0.96670001745224
695,0.9696999788284302
153,0.964900016784668
624,0.9660000205039978
585,0.9625999927520752
174,0.9611999988555908
313,0.9648000001907349
