hidden unit size, accuracy
564,0.9660999774932861
792,0.9625999927520752
884,0.9672999978065491
628,0.9621000289916992
602,0.9434999823570251
553,0.9591000080108643
398,0.9656999707221985
477,0.9593999981880188
482,0.968500018119812
625,0.9599999785423279
